timestamp,tag,x,y,z, pressure, acceleration_0, acceleration_1, acceleration_2, magnetic_0, magnetic_1, magnetic_2, angular_vel_0, angular_vel_1, angular_vel_2, euler_angles_0, euler_angles_1, euler_angles_2, quaternion_0, quaternion_1, quaternion_2, quaternion_3, linear_acceleration_0, linear_acceleration_1, linear_acceleration_2, gravity_vector_0, gravity_vector_1, gravity_vector_2, temperature
1551531227,0x6750,-1353,9362,4918,100606250,963,-63,199,-292,254,-443,-65,543,-241,3967,1246,275,-7133,-8176,6308,-10531,-3,-2,-7,957,-59,201,41
1551531227,0x6735,-379,5154,5100,100414750,-146,32,981,310,468,-251,-2,2,-1,4823,-151,-38,-14242,367,-1344,-7978,14,-7,15,-161,40,966,42
1551531228,0x6737,-484,5193,746,100393250,741,337,-563,-312,-542,524,1,-1,0,3344,784,-2381,1924,14271,2433,7426,1,4,-12,740,332,-550,44
1551531228,0x6e36,-2095,6588,281,100377500,330,-10,-993,-526,-14,606,-206,87,25,4658,254,2785,-1405,-9162,13367,-1962,62,87,-55,268,-97,-938,42
1551531228,0x6e58,-626,5051,4884,100446000,394,-214,-873,-1515,2180,2004,2,3,1,5008,378,2643,2316,6344,-14590,3156,3,12,-4,393,-229,-868,37
1551531229,0x6737,-866,5140,216,100394000,741,336,-557,-300,-548,524,-1,-1,-1,3344,784,-2381,1924,14271,2433,7426,1,3,-7,740,332,-550,44
1551531229,0x6724,-1848,6625,4779,100290500,742,349,75,-625,216,587,72,-130,78,656,1010,-1335,-11125,-1219,11218,4163,-132,-90,25,874,440,50,44
1551531229,0x6726,-933,5157,4588,100303250,-922,113,-329,356,254,-1494,-2,-2,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-3,3,-3,-918,109,-325,39
1551531230,0x6734,-2575,7837,4706,100387000,-424,788,361,-2227,1793,2276,126,-5,185,3851,-463,-1003,-6933,245,-8962,-11832,60,28,-51,-475,762,393,43
1551531230,0x6750,-1309,9602,615,100611750,921,-39,3,-288,238,-344,435,-84,-24,3934,1354,2794,-6292,-9102,7191,-9711,-54,51,5,976,-91,-2,41
1551531230,0x6735,-277,5123,-51,100413750,-145,31,979,310,497,-251,-1,0,0,4823,-151,-38,-14242,367,-1344,-7978,15,-7,5,-161,40,966,41
1551531231,0x6737,-697,5459,299,100393500,740,337,-556,-305,-566,505,-1,-1,-1,3344,784,-2381,1924,14271,2433,7426,0,4,-6,740,332,-550,44
1551531231,0x6e36,-1547,6798,594,100376250,453,-37,-858,-619,54,419,-564,-42,960,4951,464,2830,-3543,-6765,14340,-2115,-22,8,-2,475,-46,-856,42
1551531231,0x6e58,-537,5025,4806,100448750,394,-215,-872,-1526,2174,1990,2,-2,0,5008,378,2643,2316,6344,-14590,3156,1,13,-3,393,-229,-868,37
1551531231,0x6737,-498,5256,4660,100393000,739,337,-555,-300,-542,497,-2,-1,-4,3344,784,-2381,1924,14271,2433,7426,0,4,-5,740,332,-550,44
1551531231,0x6724,-1778,6657,4825,100289750,759,563,322,-412,211,481,-108,-35,139,836,790,-1005,-11843,-1880,9531,5814,15,-3,31,744,567,291,44
1551531232,0x6726,-924,5097,4596,100304250,-921,117,-340,356,241,-1488,0,-4,2,3719,-1111,-2582,-4184,11212,-7286,-8494,-3,7,-14,-918,109,-325,39
1551531232,0x6734,-3043,7723,5059,100391250,-560,920,328,-1467,1737,1121,974,-1068,-552,3977,-518,-1015,-7658,176,-9141,-11234,-34,179,-41,-525,740,369,43
1551531233,0x6750,-1288,9699,4674,100619500,61,-1114,-269,401,-460,-2550,16,991,162,2561,108,1663,1748,-3756,12340,-9950,-28,-171,-50,115,-945,-235,41
1551531233,0x6735,-322,5169,5171,100412000,-142,31,983,299,504,-257,-2,-3,0,4823,-150,-38,-14243,358,-1340,-7978,18,-9,16,-160,40,966,42
1551531233,0x6737,-757,5330,422,100392250,737,336,-568,-312,-524,526,-1,-2,0,3344,784,-2381,1924,14271,2433,7426,-1,3,-11,740,332,-550,44
1551531234,0x6e58,-643,4944,274,100448750,393,-213,-869,-1515,2187,1977,-1,3,0,5008,378,2643,2315,6344,-14590,3155,3,13,-4,393,-229,-868,37
1551531234,0x6737,-786,5499,301,100388500,741,337,-568,-312,-555,512,2,3,0,3344,784,-2381,1924,14271,2433,7426,0,4,-12,740,332,-550,44
1551531234,0x6724,-1658,7019,5215,100291250,763,429,411,-390,336,446,-4,-3,1,749,831,-763,-12644,-1023,8804,5479,-9,-17,4,772,446,406,44
1551531234,0x6726,-940,5198,4615,100310250,-920,115,-326,356,241,-1508,-1,-5,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-1,5,0,-918,109,-325,39
1551531236,0x6750,-2012,9036,172,100630500,975,-1234,-118,571,-1078,-2531,3474,-1760,172,2476,1040,1256,2863,-10924,2060,-11690,341,-933,-264,889,-404,77,41
1551531236,0x6735,-445,5012,4983,100412250,-141,34,970,299,486,-244,-1,1,-2,4823,-150,-38,-14243,358,-1340,-7978,18,-7,11,-160,40,966,41
1551531237,0x6737,-613,5349,4946,100392250,741,338,-569,-300,-566,526,3,3,1,3344,784,-2381,1924,14271,2433,7426,0,4,-13,740,332,-550,44
1551531237,0x6e36,-1298,6227,4576,100377000,264,-249,-913,65,377,504,64,-132,-579,554,272,2730,2706,-4810,-15418,507,-22,-96,11,286,-152,-925,42
1551531237,0x6e58,-695,5037,303,100444250,394,-215,-872,-1515,2156,1956,-4,2,1,5008,378,2643,2315,6344,-14590,3155,1,13,-3,393,-229,-868,37
1551531237,0x6737,-667,5394,253,100391750,740,337,-563,-312,-566,524,-2,0,-1,3344,784,-2381,1924,14271,2433,7426,1,4,-19,740,332,-550,44
1551531237,0x6724,-1684,6683,133,100294500,757,412,429,-374,336,446,5,-13,1,746,820,-721,-12772,-947,8605,5511,-6,-22,-3,764,434,433,44
1551531237,0x6726,-1180,4937,1207,100309750,-924,115,-334,369,236,-1508,1,2,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-5,5,-8,-918,109,-325,39
1551531238,0x6734,-3252,7615,4762,100392500,-507,691,458,-1190,1576,452,-58,49,25,4692,-496,-907,-11732,-3011,-7877,-7726,-1,-10,-2,-505,702,461,43
1551531239,0x6750,-4069,10095,4913,100635250,792,-921,-145,705,78,-944,-2051,1728,1649,76,647,1461,11472,-9198,-7210,-481,155,-176,-128,636,-745,-17,41
1551531239,0x6735,-462,4996,228,100410500,-142,32,982,299,491,-264,1,0,0,4823,-150,-38,-14243,358,-1340,-7978,17,-8,11,-160,40,966,41
1551531239,0x6737,-958,5219,4948,100391500,740,338,-563,-312,-542,505,4,0,-2,3344,784,-2381,1924,14271,2433,7426,0,5,-12,740,332,-550,44
1551531239,0x6e36,118,5888,175,100374750,334,-35,-934,-121,408,355,88,266,726,67,272,2785,2462,-599,-16171,725,47,61,-2,287,-96,-932,42
1551531240,0x6e58,-628,4787,255,100450500,394,-215,-881,-1515,2174,1990,0,3,0,5008,378,2643,2315,6344,-14590,3155,1,13,-5,393,-229,-868,37
1551531240,0x6737,-778,5227,4979,100391000,741,337,-557,-312,-555,518,-5,-4,-3,3344,784,-2381,1924,14271,2433,7426,1,4,-7,740,332,-550,44
1551531240,0x6724,-1499,7020,5235,100288000,769,406,423,-374,371,452,-8,-4,253,735,829,-707,-12811,-865,8606,5431,-1,-15,-10,771,422,434,44
1551531240,0x6726,-905,5125,4534,100315000,-920,116,-328,363,248,-1508,2,-2,-1,3719,-1111,-2582,-4184,11212,-7286,-8494,-3,3,-5,-918,109,-325,39
1551531241,0x6734,-3377,7285,421,100389000,-486,687,474,-1176,1561,468,29,3,33,4621,-483,-887,-11502,-2719,-7814,-8227,7,-10,-5,-492,698,480,43
1551531241,0x6750,-5057,9610,602,100636250,350,-823,-76,1080,48,1564,943,-1064,-578,677,489,1589,10019,-12189,-2103,-3879,-134,4,38,499,-832,-137,41
1551531242,0x6735,-398,5046,178,100416000,-144,33,978,305,497,-236,2,1,-1,4823,-150,-38,-14243,358,-1340,-7978,18,-7,10,-160,40,966,41
1551531242,0x6737,-794,5580,357,100391750,741,338,-558,-305,-542,518,0,2,1,3344,784,-2381,1924,14271,2433,7426,1,5,-8,740,332,-550,44
1551531242,0x6e36,169,5780,4416,100374500,381,5,-888,140,3,520,364,-169,-135,1414,395,-2849,2335,-11155,-11473,-2629,-28,-24,1,410,30,-890,42
1551531242,0x6e58,-624,5050,4937,100446750,394,-216,-873,-1521,2174,1977,5,-5,0,5008,378,2643,2316,6344,-14590,3156,1,12,-4,393,-229,-868,37
1551531243,0x6737,-531,5274,1134,100392250,740,337,-557,-294,-548,497,0,-2,1,3344,784,-2381,1924,14271,2433,7426,0,4,-7,740,332,-550,44
1551531243,0x6724,-1418,6571,-258,100296750,776,390,421,-379,347,433,14,32,7,724,842,-699,-12822,-777,8649,5351,-9,-15,-8,779,410,429,43
1551531243,0x6726,-887,5165,4613,100306750,-922,113,-338,350,272,-1502,2,3,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-6,5,-10,-918,109,-325,39
1551531244,0x6734,-3060,7426,4695,100387750,-478,668,478,-1096,1603,420,-9,-9,2,4564,-485,-874,-11277,-2396,-7839,-8607,16,-21,-10,-495,690,489,43
1551531245,0x6750,0,0,0,100631250,509,-869,98,1014,200,1235,287,-469,-4,367,466,1303,12069,-10279,-3333,-2451,31,-22,-28,477,-846,127,41
1551531245,0x6735,-339,5389,5051,100413000,-140,30,978,299,486,-251,-1,0,1,4823,-150,-38,-14243,358,-1340,-7978,17,-9,15,-160,40,966,42
1551531245,0x6737,-610,5190,729,100390000,742,337,-557,-318,-566,526,-1,3,2,3344,784,-2381,1924,14271,2433,7426,2,4,-7,740,332,-550,44
1551531245,0x6e36,4,5492,4478,100370250,375,-17,-904,176,128,492,46,94,-115,1137,380,2862,2832,-9318,-13046,-1840,-19,0,-7,395,-17,-897,42
1551531246,0x6e58,-562,5051,4899,100448500,393,-214,-873,-1508,2174,1977,0,-3,0,5008,378,2643,2315,6344,-14590,3155,0,14,-3,393,-229,-868,37
1551531246,0x6737,-625,5353,716,100389500,739,336,-571,-318,-542,505,-1,1,0,3344,784,-2381,1924,14271,2433,7426,0,5,-15,740,332,-550,44
1551531246,0x6724,-1961,6882,4504,100291250,760,385,445,-350,347,472,21,-1,-5,708,829,-668,-12971,-813,8469,5273,-10,-18,-6,771,403,451,44
1551531246,0x6726,-1102,4880,1197,100312250,-924,115,-328,363,248,-1508,2,2,-1,3719,-1111,-2582,-4184,11212,-7286,-8494,-6,6,-9,-918,109,-325,39
1551531247,0x6734,0,0,0,100390500,-513,655,461,-1091,1553,334,-6,-25,57,4628,-500,-896,-11484,-2647,-7949,-8146,-4,-40,-6,-509,695,467,43
1551531248,0x6735,-250,5386,5056,100412500,-142,32,969,292,475,-264,-1,2,-1,4823,-150,-38,-14243,358,-1340,-7978,18,-8,3,-160,40,966,41
1551531248,0x6737,-786,5431,358,100388750,740,338,-563,-300,-548,512,-1,0,0,3344,784,-2381,1924,14271,2433,7426,0,3,-11,740,332,-550,44
1551531249,0x6e36,51,5674,4470,100373500,415,-40,-900,158,131,472,-6,45,-17,1129,397,2826,3134,-9239,-13056,-1677,3,10,-12,412,-51,-888,42
1551531249,0x6e58,-596,4978,4955,100448750,394,-215,-870,-1521,2180,1971,-1,-4,0,5008,378,2643,2316,6344,-14590,3156,1,13,-1,393,-229,-868,37
1551531249,0x6737,-784,5083,406,100389750,740,336,-558,-305,-536,526,-2,0,0,3344,784,-2381,1924,14271,2433,7426,0,4,-7,740,332,-550,44
1551531249,0x6724,-1778,6570,268,100289500,776,381,441,-361,347,459,13,-14,-4,713,841,-681,-12896,-759,8580,5285,-2,-20,2,779,402,438,43
1551531249,0x6726,-1167,4944,1210,100303750,-923,116,-328,369,230,-1494,-1,-2,3,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,7,-3,-918,109,-325,39
1551531251,0x6750,-4484,10003,645,100625500,195,-958,200,1273,168,1144,-407,857,-729,290,280,1199,12757,-9935,-1562,-2134,-95,-45,-51,300,-901,241,41
1551531251,0x6735,-403,5238,4904,100415500,-141,30,980,299,504,-244,1,-2,-1,4823,-150,-38,-14243,358,-1340,-7978,19,-10,13,-160,40,966,41
1551531252,0x6737,-431,5040,877,100387000,743,336,-566,-300,-542,512,1,2,0,3344,784,-2381,1924,14271,2433,7426,0,4,-6,740,332,-550,44
1551531252,0x6e36,120,5696,4544,100372500,410,-54,-889,152,150,472,-61,-35,-8,1127,404,2827,3179,-9220,-13053,-1717,-6,-7,-3,418,-50,-885,42
1551531252,0x6e58,-536,4833,4865,100448000,396,-216,-867,-1526,2169,1977,2,-4,1,5008,378,2643,2316,6344,-14590,3156,2,13,-1,393,-229,-868,37
1551531252,0x6737,-604,5215,552,100392000,740,337,-555,-324,-548,526,0,2,-1,3344,784,-2381,1924,14271,2433,7426,0,4,-4,740,332,-550,44
1551531252,0x6724,-1783,6834,4855,100292000,768,378,472,-350,358,459,-53,183,-81,708,809,-639,-13086,-825,8259,5321,11,-21,-4,757,400,477,44
1551531252,0x6726,-919,5153,4539,100309750,-923,115,-329,350,248,-1521,3,2,-1,3719,-1111,-2582,-4184,11212,-7286,-8494,-5,5,-8,-918,109,-325,39
1551531254,0x6750,-4025,9945,4657,100638750,-32,-823,462,1654,126,740,142,462,-247,5030,22,986,12968,-7649,-3469,5453,-55,39,-2,23,-862,465,41
1551531254,0x6735,-231,5385,5079,100415000,-141,33,980,305,486,-264,-1,-1,0,4823,-150,-38,-14243,358,-1340,-7978,18,-7,14,-160,40,966,41
1551531255,0x6737,-437,5219,4543,100388750,742,337,-563,-312,-542,518,-3,-2,-1,3344,784,-2381,1924,14271,2433,7426,2,4,-12,740,332,-550,44
1551531255,0x6e36,44,5697,720,100371750,421,-87,-881,134,161,492,-68,-40,61,1131,411,2795,3381,-9235,-13012,-1549,-4,-6,-1,426,-80,-879,42
1551531255,0x6e58,-571,4763,278,100448250,395,-214,-874,-1515,2174,1969,-3,0,-1,5008,378,2643,2316,6344,-14590,3156,2,14,-5,393,-229,-868,37
1551531255,0x6737,-485,5115,725,100388750,740,335,-559,-312,-542,505,-1,-3,0,3344,784,-2381,1924,14271,2433,7426,0,3,-8,740,332,-550,44
1551531255,0x6724,-1979,6508,4437,100293250,561,264,728,-198,438,-22,-149,-273,-31,251,601,-288,-15196,-1393,5584,2096,-37,23,-10,598,240,738,43
1551531256,0x6726,-867,5102,4548,100305250,-923,113,-339,345,260,-1508,0,-3,3,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,4,-13,-918,109,-325,39
1551531257,0x6734,-3556,7063,101,100370750,-655,759,-31,924,-1032,1684,-258,117,29,4312,-639,-1444,-8140,-969,-11568,-8211,-25,7,-27,-629,751,-3,42
1551531257,0x6750,-3877,11054,4404,100627250,-346,-512,732,1884,-84,563,-143,86,232,5137,-323,566,14511,-5473,1265,5130,-7,19,-18,-339,-532,750,41
1551531257,0x6735,-246,5491,5189,100413000,-141,32,969,305,486,-257,-2,0,-1,4823,-150,-38,-14243,358,-1340,-7978,19,-8,2,-160,40,966,41
1551531258,0x6737,-523,5234,4616,100387000,740,336,-562,-329,-548,512,2,4,-1,3344,784,-2381,1924,14271,2433,7426,1,3,-18,740,332,-550,44
1551531258,0x6e36,120,5659,4470,100373250,430,-55,-875,140,172,492,-51,-40,-54,1080,420,2811,3414,-8858,-13257,-1604,-3,10,1,434,-65,-876,42
1551531258,0x6e58,-497,5007,4689,100450750,396,-214,-882,-1526,2169,1969,0,1,0,5008,378,2643,2316,6344,-14590,3156,3,14,-14,393,-229,-868,37
1551531258,0x6737,-496,5104,912,100387250,739,336,-562,-305,-555,526,-2,-1,0,3344,784,-2381,1924,14271,2433,7426,0,5,-10,740,332,-550,44
1551531258,0x6724,-2044,6491,213,100289500,695,411,514,-412,382,-88,-16,-57,-144,233,757,-683,-14063,-3430,7460,1803,-25,-39,26,721,450,488,44
1551531258,0x6726,-1161,4883,1178,100306250,-921,115,-328,369,230,-1502,2,1,-2,3719,-1111,-2582,-4184,11212,-7286,-8494,-2,6,-3,-918,109,-325,39
1551531259,0x6734,-3556,7063,101,100368500,-611,714,175,2225,-1864,1849,59,60,-31,4319,-659,-1210,-8920,-521,-10436,-8927,35,0,-7,-646,714,182,42
1551531259,0x6750,-4117,10088,652,100625500,-388,-638,660,1987,-128,632,-263,-179,-371,5066,-374,726,13806,-6811,1154,5487,0,2,28,-389,-640,631,41
1551531260,0x6735,-275,5467,5131,100414750,-142,32,969,292,504,-251,1,1,0,4824,-142,-35,-14249,351,-1263,-7980,9,-4,1,-151,37,968,41
1551531260,0x6737,-431,5063,4278,100390500,740,336,-561,-318,-524,518,2,2,-1,3344,784,-2381,1924,14271,2433,7426,0,3,-10,740,332,-550,44
1551531260,0x6e36,21,5434,872,100372500,333,-48,-918,211,209,425,-73,89,15,992,306,2811,2642,-8319,-13836,-902,6,23,15,321,-69,-923,42
1551531261,0x6e58,-634,4853,290,100445500,392,-215,-877,-1520,2156,1990,-2,5,-2,5008,378,2643,2316,6344,-14590,3156,0,13,-8,393,-229,-868,37
1551531261,0x6737,0,0,0,100387500,741,338,-559,-312,-542,505,0,0,2,3344,784,-2381,1924,14271,2433,7426,1,5,-8,740,332,-550,44
1551531261,0x6724,-1972,6717,4971,100292500,598,270,698,-371,465,-248,-113,0,39,315,604,-359,-15016,-1689,5770,2610,4,-35,-12,600,295,716,44
1551531261,0x6726,-909,5124,4605,100309500,-923,115,-330,356,272,-1500,1,3,2,3719,-1111,-2582,-4184,11212,-7286,-8494,-5,6,-5,-918,109,-325,39
1551531263,0x6750,-4304,10459,731,100615500,621,-744,-95,419,1318,1203,488,-463,33,631,534,1512,10541,-11618,-2836,-3784,77,72,-26,539,-816,-64,41
1551531263,0x6735,-281,5310,94,100415500,-142,31,980,305,510,-244,-2,0,-1,4824,-142,-35,-14249,351,-1263,-7980,9,-5,12,-151,37,968,41
1551531263,0x6737,-590,5218,426,100388250,741,339,-560,-300,-548,518,0,1,-1,3344,784,-2381,1924,14271,2433,7426,1,6,-10,740,332,-550,44
1551531264,0x6e36,32,5511,4515,100371250,399,64,-895,147,144,489,54,24,-343,1040,386,-2853,2773,-8613,-13508,-2026,-1,39,-1,401,25,-894,42
1551531264,0x6e58,-573,4774,272,100446750,394,-216,-881,-1515,2180,1985,1,-2,-1,5008,378,2643,2316,6344,-14590,3156,1,12,-12,393,-229,-868,37
1551531264,0x6737,-619,5296,539,100388250,742,337,-556,-300,-524,512,-1,-1,-1,3344,784,-2381,1924,14271,2433,7426,2,4,-5,740,332,-550,44
1551531264,0x6724,-1983,6719,4967,100297000,592,246,738,-324,491,-268,4,21,56,233,610,-300,-15179,-1517,5654,1940,-13,-1,7,605,248,730,44
1551531264,0x6726,-1198,4887,1166,100309750,-921,116,-329,369,248,-1507,-2,-1,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-1,6,-2,-918,109,-325,39
1551531265,0x6750,-3302,12434,3486,100628500,413,-876,121,65,608,289,-267,174,-239,285,419,1293,12235,-10224,-3243,-1921,-19,-8,-18,433,-868,139,41
1551531266,0x6735,-262,5439,5202,100412500,-141,31,979,299,486,-251,-2,0,0,4824,-142,-35,-14249,351,-1263,-7980,11,-5,10,-151,37,968,41
1551531266,0x6737,-774,5237,290,100387500,741,335,-559,-312,-542,526,1,-1,0,3344,784,-2381,1924,14271,2433,7426,1,3,-8,740,332,-550,44
1551531266,0x6e36,1700,5802,30,100371750,97,-145,-974,224,380,324,45,17,-26,543,102,2765,1176,-4772,-15613,707,-12,-23,-7,109,-121,-966,42
1551531266,0x6e58,-523,4842,4814,100449000,396,-215,-868,-1515,2187,1982,2,-8,0,5008,378,2643,2316,6344,-14590,3156,2,12,-7,393,-229,-868,37
1551531267,0x6737,-659,5246,581,100389250,740,336,-556,-318,-555,499,-1,-3,-1,3344,784,-2381,1924,14271,2433,7426,0,3,-6,740,332,-550,44
1551531267,0x6724,-1956,6721,4893,100294500,580,246,716,-348,467,-235,39,36,4,248,628,-307,-15102,-1470,5829,2060,-40,-3,0,620,249,716,44
1551531267,0x6726,-933,5172,4590,100309500,-920,118,-331,356,254,-1494,0,-1,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,5,-16,-918,109,-325,39
1551531268,0x6734,0,0,0,100372000,-614,727,225,2550,-1964,2326,58,67,59,4130,-601,-1187,-8052,-71,-10260,-9916,-15,-19,14,-598,747,211,43
1551531268,0x6750,-4263,9417,798,100639000,766,-593,-169,-340,1019,-1740,203,175,-607,5754,717,1686,10436,-8763,-9097,33,74,76,15,691,-670,-184,41
1551531269,0x6735,-629,4946,587,100417750,-140,31,975,305,504,-257,2,1,0,4824,-142,-35,-14249,351,-1263,-7980,10,-4,0,-151,37,968,41
1551531269,0x6737,-670,5178,348,100389250,740,336,-566,-312,-531,505,-1,1,2,3344,784,-2381,1924,14271,2433,7426,0,2,-11,740,332,-550,44
1551531269,0x6e36,1194,6395,5061,100372750,270,6,-927,164,220,480,-91,93,247,886,302,-2821,2147,-7508,-14303,-1695,-47,-52,-1,317,59,-925,42
1551531269,0x6e58,-545,4853,4610,100449750,394,-215,-869,-1521,2187,1971,-2,0,-1,5008,378,2643,2316,6344,-14590,3156,1,13,-1,393,-229,-868,37
1551531270,0x6737,-544,5253,4693,100388500,740,337,-558,-324,-548,512,1,0,1,3344,784,-2381,1924,14271,2433,7426,0,4,-7,740,332,-550,44
1551531270,0x6724,-1864,6663,4840,100298000,868,371,203,-678,312,192,277,535,250,299,1019,-983,-12607,-2514,9952,2034,-12,-10,-5,879,379,210,44
1551531270,0x6726,-957,5163,4605,100312250,-920,117,-326,369,248,-1494,-3,-2,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-2,7,-10,-918,109,-325,39
1551531271,0x6734,-4516,7207,-48,100376750,-591,753,175,2500,-1540,2632,4,-9,2,4105,-593,-1228,-7809,-84,-10475,-9886,0,-8,-9,-591,761,178,43
1551531271,0x6750,-4041,9884,456,100635000,577,-644,425,219,748,-2187,364,-1090,79,4757,514,1005,11652,-3608,-8328,7091,54,63,33,522,-738,378,41
1551531271,0x6735,-240,5451,5159,100415750,-142,31,984,299,504,-230,1,2,-2,4824,-142,-35,-14249,351,-1263,-7980,9,-5,15,-151,37,968,41
1551531272,0x6737,-651,5306,4955,100390250,742,336,-567,-312,-531,518,1,1,1,3344,784,-2381,1924,14271,2433,7426,0,5,-13,740,332,-550,44
1551531272,0x6e36,1194,6395,5061,100373000,215,-27,-952,112,348,385,485,-370,-594,453,250,2857,2214,-3974,-15736,-355,-43,-1,7,264,-23,-943,42
1551531272,0x6e58,-445,4716,959,100452500,395,-215,-868,-1532,2180,1977,-3,-1,1,5008,378,2643,2316,6344,-14590,3156,0,14,-11,393,-229,-868,37
1551531272,0x6737,-656,5288,196,100389750,740,336,-559,-312,-536,512,0,-3,1,3344,784,-2381,1924,14271,2433,7426,3,4,-15,740,332,-550,44
1551531272,0x6724,-1683,6533,5255,100303500,846,447,34,-739,254,288,8,99,16,408,993,-1352,-11547,-2938,10937,2616,-20,-9,-8,866,456,43,44
1551531273,0x6726,-914,5159,4610,100311750,-922,117,-328,369,241,-1508,-2,-1,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,7,-3,-918,109,-325,39
1551531273,0x6734,-4085,7295,107,100383500,-529,639,345,3075,-2372,2473,-162,19,59,4112,-574,-1014,-8424,76,-9248,-10580,38,-91,11,-575,710,355,43
1551531274,0x6750,-4610,8926,1114,100624000,942,-505,-264,72,371,-848,-1671,1551,95,5651,903,1577,11108,-6102,-10370,525,127,41,-193,818,-534,-77,41
1551531274,0x6735,-371,5261,4954,100423500,-143,32,980,305,504,-257,0,1,0,4824,-142,-35,-14249,351,-1263,-7980,8,-4,12,-151,37,968,41
1551531274,0x6737,-646,5274,333,100398500,740,337,-558,-312,-531,518,-2,1,0,3344,784,-2381,1924,14271,2433,7426,1,5,-12,740,332,-550,44
1551531275,0x6e36,307,5712,4558,100379500,340,-18,-924,92,294,436,301,69,-514,586,304,-2849,2492,-5077,-15338,-1096,20,-48,1,319,30,-926,42
1551531275,0x6e58,-605,4823,293,100459500,394,-213,-866,-1526,2174,1990,0,4,1,5008,378,2643,2317,6344,-14590,3156,2,10,-2,393,-229,-868,37
1551531275,0x6737,-474,5183,4383,100396750,740,338,-557,-305,-524,491,-2,-3,-1,3344,784,-2381,1924,14271,2433,7426,0,5,-6,740,332,-550,44
1551531275,0x6724,-1749,6467,5038,100307250,841,443,16,-756,244,292,-27,-75,7,398,999,-1364,-11525,-2937,10977,2546,3,-71,-13,869,451,37,43
1551531275,0x6726,-909,5082,4496,100318750,-925,117,-330,363,230,-1494,2,-4,-1,3719,-1111,-2582,-4184,11212,-7286,-8494,-7,8,-5,-918,109,-325,39
1551531276,0x6734,-4085,7295,107,100386000,-594,689,287,3198,-2560,2822,4,55,73,4034,-607,-1065,-7813,718,-9576,-10732,8,-20,-19,-602,709,306,42
1551531276,0x6750,-4448,10340,614,100629250,620,-743,-22,361,182,-286,-288,-393,-267,55,382,1448,11532,-10770,-4396,-349,222,153,-14,397,-896,-8,41
1551531276,0x6735,-326,5331,15,100418250,-142,33,981,292,491,-251,1,0,-1,4824,-142,-35,-14249,351,-1263,-7980,10,-4,-1,-151,37,968,41
1551531277,0x6737,-548,5235,4602,100393250,740,337,-557,-312,-560,505,-3,0,-1,3344,784,-2381,1924,14271,2433,7426,0,4,-6,740,332,-550,44
1551531277,0x6e36,193,5428,638,100375000,392,74,-883,115,259,456,30,175,-355,775,352,2860,2924,-6604,-14662,-1139,24,93,25,368,-19,-908,42
1551531277,0x6e58,-585,4970,4863,100453000,393,-215,-868,-1508,2163,1977,0,0,1,5008,378,2643,2317,6344,-14590,3156,0,13,0,393,-229,-868,37
1551531278,0x6737,-741,5632,4863,100391250,741,338,-558,-324,-555,505,1,-4,0,3344,784,-2381,1924,14271,2433,7426,1,5,-7,740,332,-550,44
1551531278,0x6724,-1658,6601,5246,100304750,874,281,120,-673,217,275,-536,-66,-237,429,981,-1078,-12264,-2418,10179,2928,14,-152,-60,860,434,180,44
1551531278,0x6726,-924,5137,4590,100315000,-923,114,-329,350,254,-1481,2,-5,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,5,-4,-918,109,-325,39
1551531279,0x6734,-4085,7295,107,100379500,-561,754,221,3320,-2401,2888,2,1,-5,3972,-560,-1172,-7230,362,-10122,-10657,1,-14,-9,-562,769,231,42
1551531279,0x6750,-4635,10728,752,100618750,157,-891,-251,347,123,-80,26,297,-46,222,132,1671,9978,-12932,-364,-1219,15,48,-9,141,-939,-242,41
